132,457,492,696,2908,
133,452,507,695,2931,
134,442,511,691,2956,
135,436,509,689,2979,
136,428,514,693,3003,
137,419,520,696,3027,
138,414,523,699,3051,
139,416,521,701,3076,
140,413,514,704,3099,
141,415,505,708,3123,
142,421,493,707,3147,
143,430,483,700,3171,
144,442,491,696,3194,
145,455,495,694,3219,
146,468,499,697,3243,
147,484,497,698,3266,
148,499,501,698,3291,
149,511,498,701,3314,
150,520,496,700,3338,
151,534,487,694,3362,
152,554,472,692,3386,
153,562,470,707,3410,
154,576,485,715,3434,
155,587,482,705,3458,
156,602,493,696,3482,
157,602,496,700,3506,
158,602,500,704,3529,
159,605,497,696,3554,
160,599,494,695,3577,
161,586,495,699,3601,
162,576,486,693,3625,
163,566,481,683,3649,
164,550,489,677,3674,
165,538,498,677,3697,
166,520,501,676,3721,
167,509,500,682,3745,
168,501,494,688,3769,
169,493,497,698,3792,
170,480,504,702,3817,
171,470,506,705,3841,
172,449,504,702,3864,
173,432,506,704,3889,
174,419,503,706,3912,
175,405,498,706,3936,
176,560,265,833,3960,
177,395,492,725,3984,
178,412,486,714,4008,
179,408,497,724,4032,
180,419,487,723,4056,
181,431,491,719,4080,
182,440,488,707,4104,
183,449,487,699,4127,
184,455,494,692,4152,
185,465,503,689,4175,
186,478,517,679,4199,
187,486,517,677,4224,
188,497,513,676,4247,
189,513,510,682,4272,
190,527,501,687,4295,
191,543,498,695,4319,
192,552,491,699,4343,
193,565,490,699,4367,
194,567,486,700,4390,
195,572,497,698,4415,
196,570,487,703,4439,
197,567,483,711,4462,
198,564,480,705,4487,
199,558,481,698,4510,
200,552,493,699,4534,
201,546,506,704,4558,
202,544,519,703,4582,
203,541,521,699,4606,
204,529,514,694,4630,
205,517,513,689,4654,
206,505,515,687,4678,
207,495,521,688,4702,
208,484,523,697,4725,
209,470,522,697,4750,
210,448,512,697,4773,
211,432,511,702,4797,
212,411,518,701,4822,
213,387,518,693,4845,
214,375,507,687,4869,
215,376,501,683,4893,
216,377,507,680,4917,
217,381,520,685,4941,
218,388,518,681,4965,
219,401,513,681,4988,
220,419,511,682,5013,
221,435,513,687,5037,
222,451,517,696,5060,
223,467,520,703,5085,
224,484,526,704,5108,
225,492,519,712,5132,
226,502,525,712,5156,
227,507,516,705,5180,
228,518,505,704,5204,
229,528,504,703,5228,
230,534,501,704,5252,
231,554,511,700,5276,
232,564,497,692,5300,
233,577,488,688,5323,
234,587,482,695,5348,
235,597,491,704,5371,
236,601,494,696,5395,
237,602,498,692,5420,
238,597,501,697,5443,
239,587,507,704,5467,
240,575,506,702,5491,
241,562,503,699,5515,
242,552,500,695,5539,
243,537,498,701,5563,
244,522,500,702,5586,
245,506,498,703,5611,
246,490,505,699,5635,
247,475,500,690,5658,
248,460,504,683,5683,
249,447,510,687,5706,
250,434,510,696,5730,
251,426,508,700,5754,
252,418,507,704,5778,
253,415,512,706,5803,
254,409,516,710,5826,
255,408,519,710,5850,
256,413,508,705,5874,
257,427,496,705,5898,
258,444,492,706,5921,
259,452,497,711,5946,
260,461,506,707,5969,
261,468,508,694,5993,
262,477,510,686,6018,
263,493,512,682,6041,
264,503,509,690,6065,
265,512,504,704,6089,
266,522,510,714,6113,
267,527,512,711,6137,
268,531,509,698,6161,
269,527,508,694,6184,
270,525,512,696,6209,
271,536,513,680,6233,
272,545,502,662,6256,
273,553,499,669,6281,
274,565,501,692,6304,
275,580,492,715,6328,
276,590,475,719,6352,
277,595,477,715,6376,
278,592,486,716,6400,
279,583,497,714,6424,
280,575,501,709,6448,
281,559,502,697,6472,
282,533,502,691,6496,
283,513,506,687,6519,
284,490,506,680,6544,
285,459,506,673,6567,
286,439,500,666,6591,
287,427,503,676,6616,
288,415,509,694,6639,
289,401,518,712,6663,
290,390,522,724,6687,
291,385,521,725,6711,
292,381,517,718,6735,
293,381,511,711,6759,
294,385,508,700,6782,
295,399,501,690,6807,
296,414,495,684,6831,
297,428,503,692,6854,
298,443,503,697,6879,
299,462,501,692,6902,
300,486,498,689,6926,
301,505,502,691,6950,
302,518,503,696,6974,
303,535,499,696,6998,
304,551,499,700,7022,
305,566,503,703,7046,
306,578,506,704,7070,
307,588,506,701,7094,
308,593,496,698,7117,
309,594,489,700,7142,
310,589,485,704,7165,
311,579,488,698,7189,
312,565,489,693,7214,
313,546,485,694,7237,
314,533,487,691,7261,
315,514,493,691,7285,
316,497,497,694,7309,
317,486,502,692,7333,
318,474,502,698,7357,
319,457,499,701,7380,
320,435,499,703,7405,
321,415,511,710,7429,
322,394,511,709,7452,
323,384,522,711,7477,
324,379,514,710,7500,
325,374,507,710,7524,
326,375,508,701,7548,
327,381,507,686,7572,
328,394,501,680,7596,
329,408,490,677,7620,
330,423,494,687,7644,
331,438,499,700,7668,
332,460,508,705,7692,
333,479,500,698,7715,
334,493,494,696,7740,
335,507,493,704,7763,
336,523,490,706,7787,
337,540,489,696,7812,
338,553,489,692,7835,
339,563,490,697,7859,
340,571,484,702,7883,
341,601,477,710,7907,
342,598,474,710,7930,
343,589,477,715,7955,
344,588,479,714,7979,
345,577,483,712,8003,
346,569,493,709,8027,
347,562,493,704,8050,
348,551,489,701,8075,
349,534,490,696,8098,
350,520,484,689,8122,
351,505,496,686,8146,
352,488,503,680,8170,
353,470,504,679,8194,
354,453,502,681,8218,
355,433,501,692,8242,
356,418,504,696,8266,
357,401,501,697,8290,
358,383,502,699,8313,
359,368,503,702,8338,
360,360,503,705,8361,
361,356,516,706,8385,
362,357,512,699,8410,
363,364,508,688,8433,
364,375,498,675,8457,
365,387,496,672,8481,
366,408,504,681,8505,
367,426,499,691,8528,
368,453,498,699,8553,
369,479,501,705,8577,
370,501,510,712,8601,
371,512,513,713,8625,
372,529,506,709,8648,
373,543,500,699,8673,
374,551,497,698,8696,
375,558,501,708,8720,
376,567,489,705,8744,
377,571,478,703,8768,
378,577,483,704,8792,
379,579,484,699,8816,
380,583,483,697,8840,
381,583,485,699,8864,
382,585,495,697,8888,
383,580,507,699,8911,
384,572,506,698,8936,
385,558,499,695,8960,
386,539,490,689,8983,
387,522,490,685,9008,
388,499,490,680,9031,
389,480,493,681,9055,
390,469,488,685,9079,
391,444,491,707,9103,
392,434,501,717,9126,
393,419,507,728,9151,
394,406,512,727,9175,
395,393,501,716,9199,
396,388,493,700,9223,
397,386,499,696,9246,
398,383,503,686,9271,
399,379,508,684,9294,
400,384,508,685,9318,
401,393,503,683,9342,
402,396,493,684,9366,
403,407,490,684,9390,
404,424,491,688,9414,
405,443,496,696,9438,
406,463,502,697,9461,
407,481,510,702,9486,
408,501,515,709,9509,
409,515,513,711,9534,
410,529,506,706,9558,
411,543,502,703,9581,
412,555,499,703,9606,
413,560,489,696,9629,
414,565,492,695,9653,
415,567,486,690,9677,
416,573,484,692,9701,
417,576,484,697,9724,
418,576,487,700,9749,
419,574,491,700,9773,
420,571,497,698,9797,
421,564,495,697,9821,
422,554,488,695,9844,
423,539,478,693,9869,
424,526,483,695,9892,
425,512,500,699,9916,
426,497,507,697,9940,
427,480,502,692,9964,
428,467,502,693,9988,
429,456,508,699,10012,
430,442,503,702,10037,
431,430,505,702,10062,
432,416,504,699,10087,
433,395,502,694,10112,
434,387,502,697,10137,
435,385,505,702,10162,
436,386,503,704,10186,
437,390,507,701,10212,
438,398,504,697,10236,
439,404,504,694,10262,
440,416,498,693,10287,
441,433,499,696,10311,
442,450,502,699,10337,
443,467,497,701,10361,
444,484,496,700,10386,
445,506,500,702,10412,
446,522,504,702,10436,
447,531,505,701,10462,
448,542,489,699,10486,
449,552,477,699,10511,
450,562,475,702,10536,
451,570,478,710,10561,
452,579,478,702,10586,
453,583,483,696,10611,
454,583,495,695,10636,
455,580,495,696,10661,
456,572,498,697,10686,
457,557,494,698,10711,
458,546,490,693,10736,
459,534,490,691,10761,
460,522,493,694,10785,
461,508,501,699,10811,
462,491,505,704,10835,
463,477,500,702,10861,
464,467,498,703,10886,
465,453,501,707,10910,
466,436,505,707,10936,
467,424,507,702,10960,
468,410,501,693,10985,
469,398,507,687,11011,
470,394,508,685,11035,
471,390,517,686,11061,
472,394,520,684,11085,
473,398,519,681,11110,
474,401,517,683,11136,
475,414,517,684,11160,
476,420,505,693,11185,
477,430,505,704,11210,
478,436,507,710,11235,
479,446,514,710,11260,
480,452,510,708,11285,
481,469,495,710,11310,
482,486,492,713,11335,
483,504,490,706,11360,
484,521,500,695,11384,
485,539,504,689,11410,
486,550,495,688,11435,
487,559,483,693,11460,
488,565,480,706,11485,
489,572,482,709,11509,
490,573,482,705,11535,
491,573,492,700,11559,
492,569,492,696,11584,
493,564,500,699,11610,
494,558,503,703,11634,
495,549,500,702,11660,
496,538,493,699,11684,
497,523,496,696,11709,
498,502,503,694,11735,
499,482,499,686,11759,
