877,736,501,495,21194,,,,,
878,735,502,493,21219,,,,,
879,735,500,494,21244,,,,,
880,736,501,494,21269,,,,,
881,735,501,495,21294,,,,,
882,735,502,495,21319,,,,,
883,735,501,494,21344,,,,,
884,736,501,495,21368,,,,,
885,736,501,494,21394,,,,,
886,736,502,495,21419,,,,,
887,736,502,494,21444,,,,,
888,736,502,495,21469,,,,,
889,736,501,495,21493,,,,,
890,736,501,495,21519,,,,,
891,735,501,494,21543,,,,,
892,737,502,495,21568,,,,,
893,735,500,493,21594,,,,,
894,735,501,494,21618,,,,,
895,736,502,494,21644,,,,,
896,736,502,495,21668,,,,,
897,736,501,495,21693,,,,,
898,736,502,495,21719,,,,,
899,736,501,495,21743,,,,,
900,735,501,494,21768,,,,,
901,736,502,494,21793,,,,,
902,736,502,496,21818,,,,,
903,736,501,494,21843,,,,,
904,736,502,494,21868,,,,,
905,735,501,494,21893,,,,,
906,736,501,495,21918,,,,,
907,736,501,494,21943,,,,,
908,736,501,494,21967,,,,,
909,735,501,494,21993,,,,,
910,735,501,495,22018,,,,,
911,736,501,495,22043,,,,,
912,736,502,494,22068,,,,,
913,736,501,495,22092,,,,,
914,736,501,495,22118,,,,,
915,736,501,494,22142,,,,,
916,735,500,494,22167,,,,,
917,736,502,495,22193,,,,,
918,735,501,495,22217,,,,,
919,736,501,494,22243,,,,,
920,737,502,494,22267,,,,,
921,736,501,494,22292,,,,,
922,735,502,495,22318,,,,,
923,736,502,495,22342,,,,,
924,736,502,494,22367,,,,,
925,736,501,494,22392,,,,,
926,736,503,495,22417,,,,,
927,736,501,494,22443,,,,,
928,735,502,494,22467,,,,,
929,735,501,494,22492,,,,,
930,736,502,494,22517,,,,,
931,736,501,493,22542,,,,,
932,736,502,495,22566,,,,,
933,736,501,494,22592,,,,,
934,735,501,494,22617,,,,,
935,735,501,493,22642,,,,,
936,737,502,495,22667,,,,,
937,737,503,494,22691,,,,,
938,735,501,495,22717,,,,,
939,736,502,494,22742,,,,,
940,736,502,495,22766,,,,,
941,735,501,494,22792,,,,,
942,736,502,494,22816,,,,,
943,736,502,495,22842,,,,,
944,735,501,494,22866,,,,,
945,735,502,494,22891,,,,,
946,736,501,494,22917,,,,,
947,736,503,495,22941,,,,,
948,736,502,495,22966,,,,,
949,736,502,495,22991,,,,,
950,735,502,495,23016,,,,,
951,735,501,494,23042,,,,,
952,734,501,493,23066,,,,,
953,736,502,495,23091,,,,,
954,736,500,494,23116,,,,,
955,735,502,494,23141,,,,,
956,734,501,494,23165,,,,,
957,736,502,495,23191,,,,,
958,736,501,496,23216,,,,,
959,735,500,494,23241,,,,,
960,737,501,494,23266,,,,,
961,736,502,494,23290,,,,,
962,736,502,495,23316,,,,,
963,736,501,494,23341,,,,,
964,736,502,493,23365,,,,,
965,736,501,494,23391,,,,,
966,735,502,495,23415,,,,,
967,735,501,495,23441,,,,,
968,737,503,495,23465,,,,,
969,736,502,495,23490,,,,,
970,735,503,496,23516,,,,,
971,736,502,494,23540,,,,,
972,736,502,494,23565,,,,,
973,735,502,495,23590,,,,,
974,735,502,495,23615,,,,,
975,735,503,495,23641,,,,,
976,736,502,495,23665,,,,,
977,736,502,495,23690,,,,,
978,735,501,494,23715,,,,,
979,737,501,494,23740,,,,,
980,735,501,495,23764,,,,,
981,736,502,495,23790,,,,,
982,735,500,494,23815,,,,,
983,736,501,494,23840,,,,,
984,736,501,495,23865,,,,,
985,737,502,494,23889,,,,,
986,736,502,494,23915,,,,,
987,736,500,494,23940,,,,,
988,736,502,495,23964,,,,,
989,735,501,494,23990,,,,,
990,735,501,494,24014,,,,,
991,735,501,494,24040,,,,,
992,736,501,494,24065,,,,,
993,735,500,494,24089,,,,,
994,736,501,495,24115,,,,,
995,735,501,493,24139,,,,,
996,736,502,495,24164,,,,,
997,736,501,495,24189,,,,,
998,737,501,494,24214,,,,,
999,736,501,495,24240,,,,,
